Collision Year,Collision Date & Time,Location Type,Location Description,Traffic Control,Pedestrians Involved,Vehicles Involved,Cyclists Involved,Minor Injuries,Major Injuries,Fatalities,Property Damage Only
2024,2024-09-13 16:14,Midblock,Groat Rd NW between River Valley Rd & 107 Ave,No Control,1,2,0,0,3,0,N
2024,2024-09-14 08:28,Intersection,137 Ave & 97 St NW,Stop Sign,0,2,0,0,0,0,Y
2024,2024-09-14 21:40,Midblock,Yellowhead Trail NW between 97 St & 82 St,School Zone,0,3,0,1,0,0,N
2024,2024-09-16 10:22,Intersection,Calgary Trail & 51 Ave NW,Traffic Signal,0,2,0,1,0,0,N
2024,2024-09-16 14:05,Midblock,118 Ave NW between 82 St & 97 St,No Control,0,2,1,1,0,0,N
2024,2024-09-16 15:49,Intersection,Whyte Ave & 99 St NW,Traffic Signal,0,3,0,0,0,0,Y
2024,2024-09-18 06:10,Intersection,Anthony Henday Dr & 66 St NW,Traffic Signal,0,3,0,0,0,0,Y
2024,2024-09-18 17:09,Midblock,118 Ave NW between 82 St & 97 St,No Control,1,2,0,0,0,0,Y
2024,2024-09-18 21:22,Intersection,Whitemud Dr & 91 St NW,Stop Sign,0,3,0,0,0,0,Y
2024,2024-09-19 16:20,Intersection,Whyte Ave & 99 St NW,Traffic Signal,0,2,0,0,1,0,N
2024,2024-09-20 16:07,Intersection,Anthony Henday Dr & 66 St NW,Traffic Signal,0,2,0,1,0,0,N
2024,2024-09-20 17:42,Midblock,Calgary Trail NW between 51 Ave & 34 Ave,Pedestrian Crosswalk Signal,1,2,1,1,0,0,N
2024,2024-09-20 17:49,Intersection,Fort Rd & 118 Ave NW,Yield Sign,0,2,0,0,0,0,Y
2024,2024-09-21 15:09,Intersection,Gateway Blvd & 23 Ave NW,No Control,0,1,0,0,3,0,N
2024,2024-09-22 18:47,Intersection,107 Ave & 156 St NW,Yield Sign,0,2,2,0,0,0,Y
2024,2024-09-23 07:56,Intersection,Kingsway Ave & 109 St NW,Traffic Signal,0,4,2,0,0,0,Y
2024,2024-09-23 09:41,Intersection,Gateway Blvd & 23 Ave NW,Traffic Signal,2,2,0,0,0,0,Y
2024,2024-09-23 16:19,Intersection,118 Ave & 82 St NW,Yield Sign,0,2,1,0,0,0,Y
2024,2024-09-23 19:09,Intersection,Jasper Ave & 124 St NW,Stop Sign,1,2,0,2,0,0,N
2024,2024-09-24 18:43,Midblock,Whitemud Dr NW between 91 St & 119 St,School Zone,0,2,0,0,0,0,Y
2024,2024-09-24 20:29,Midblock,Fort Rd NW between 118 Ave & 137 Ave,No Control,0,2,0,0,3,0,N
2024,2024-09-25 15:13,Midblock,Groat Rd NW between River Valley Rd & 107 Ave,No Control,0,2,0,0,0,0,Y
2024,2024-09-26 12:04,Intersection,Anthony Henday Dr & 66 St NW,Stop Sign,1,1,0,0,0,0,Y
2024,2024-09-27 16:39,Midblock,Whitemud Dr NW between 91 St & 119 St,No Control,0,2,0,0,0,0,Y
2024,2024-10-01 20:49,Intersection,Fort Rd & 118 Ave NW,No Control,0,2,0,0,0,0,Y
2024,2024-10-02 00:30,Midblock,82 Ave NW between Gateway Blvd & 109 St,No Control,0,3,0,0,0,0,Y
2024,2024-10-02 16:27,Midblock,Fort Rd NW between 118 Ave & 137 Ave,No Control,0,2,0,1,0,0,N
2024,2024-10-03 19:08,Intersection,Fort Rd & 118 Ave NW,Yield Sign,0,3,0,4,0,0,N
2024,2024-10-06 10:48,Midblock,Anthony Henday Dr NW near 23 Ave,No Control,0,4,0,2,0,0,N
2024,2024-10-07 08:15,Intersection,118 Ave & 82 St NW,Stop Sign,0,4,0,0,0,0,Y
2024,2024-10-07 15:03,Midblock,Fort Rd NW between 118 Ave & 137 Ave,School Zone,0,5,0,0,0,0,Y
2024,2024-10-08 07:31,Intersection,137 Ave & 97 St NW,Yield Sign,1,2,0,1,0,0,N
2024,2024-10-08 10:15,Midblock,82 Ave NW between Gateway Blvd & 109 St,No Control,1,3,0,1,0,0,N
2024,2024-10-08 15:38,Intersection,Whyte Ave & 99 St NW,Yield Sign,0,2,1,0,1,1,N
2024,2024-10-08 21:32,Midblock,82 Ave NW between Gateway Blvd & 109 St,No Control,0,3,0,0,0,0,Y
2024,2024-10-09 07:01,Intersection,Anthony Henday Dr & 66 St NW,Yield Sign,0,3,0,2,0,0,N
2024,2024-10-11 15:52,Midblock,Groat Rd NW between River Valley Rd & 107 Ave,School Zone,0,2,1,0,0,0,Y
2024,2024-10-12 08:40,Intersection,Jasper Ave & 124 St NW,Traffic Signal,2,2,0,0,0,0,Y
2024,2024-10-12 15:57,Intersection,Whitemud Dr & 170 St NW,Stop Sign,0,3,0,0,0,0,Y
2024,2024-10-12 19:53,Intersection,Whyte Ave & 99 St NW,Stop Sign,0,3,0,4,0,0,N
2024,2024-10-13 14:17,Intersection,118 Ave & 82 St NW,Traffic Signal,0,2,0,0,0,0,Y
2024,2024-10-14 19:14,Intersection,118 Ave & 82 St NW,Stop Sign,0,2,0,0,0,0,Y
2024,2024-10-14 19:46,Intersection,Terwillegar Dr & 23 Ave SW,Stop Sign,0,2,0,0,0,0,Y
2024,2024-10-15 07:05,Intersection,Jasper Ave & 109 St NW,Traffic Signal,0,3,0,2,0,0,N
2024,2024-10-16 16:36,Midblock,Fort Rd NW between 118 Ave & 137 Ave,No Control,1,2,1,2,2,1,N
2024,2024-10-16 20:16,Intersection,Terwillegar Dr & 23 Ave SW,Traffic Signal,1,3,1,1,0,0,N
2024,2024-10-17 15:20,Intersection,Fort Rd & 118 Ave NW,Stop Sign,1,4,0,1,0,0,N
2024,2024-10-18 14:49,Midblock,118 Ave NW between 82 St & 97 St,No Control,3,2,0,0,0,0,Y
2024,2024-10-19 07:18,Midblock,82 Ave NW between Gateway Blvd & 109 St,School Zone,0,2,0,0,0,0,Y
2024,2024-10-19 17:59,Intersection,137 Ave & 97 St NW,Yield Sign,0,3,0,1,1,0,N
2024,2024-10-19 18:45,Intersection,Yellowhead Trail & 97 St NW,Stop Sign,0,1,0,0,1,0,N
2024,2024-10-21 20:11,Midblock,170 St NW between Whitemud Dr & Jasper Ave,School Zone,1,3,0,1,0,0,N
2024,2024-10-22 07:00,Intersection,Whitemud Dr & 91 St NW,Yield Sign,1,2,0,0,0,0,Y
2024,2024-10-22 13:18,Intersection,Terwillegar Dr & 23 Ave SW,Traffic Signal,1,3,0,2,0,0,N
2024,2024-10-22 20:44,Midblock,Calgary Trail NW between 51 Ave & 34 Ave,No Control,0,2,0,0,0,0,Y
2024,2024-10-23 16:16,Intersection,Calgary Trail & 51 Ave NW,No Control,0,2,0,0,0,0,Y
2024,2024-10-24 12:55,Midblock,Stony Plain Rd NW between 149 St & 163 St,No Control,0,2,0,2,0,0,N
2024,2024-10-25 15:51,Midblock,Yellowhead Trail NW between 97 St & 82 St,Pedestrian Crosswalk Signal,2,2,0,1,0,0,N
2024,2024-10-26 16:08,Intersection,23 Ave & 91 St NW,Stop Sign,0,2,1,0,0,0,Y
2024,2024-10-27 14:42,Intersection,Stony Plain Rd & 149 St NW,Traffic Signal,0,3,1,0,0,0,Y
2024,2024-10-28 18:15,Intersection,Manning Dr & 137 Ave NW,Stop Sign,0,2,0,0,0,0,Y
2024,2024-11-01 09:19,Intersection,Jasper Ave & 109 St NW,Yield Sign,2,2,1,1,0,0,N
2024,2024-11-01 17:49,Intersection,34 Ave & 91 St NW,Traffic Signal,0,5,0,0,0,0,Y
2024,2024-11-02 09:22,Intersection,Jasper Ave & 109 St NW,Traffic Signal,0,2,0,0,0,0,Y
2024,2024-11-03 11:14,Midblock,Whitemud Dr NW between 91 St & 119 St,School Zone,0,3,0,0,0,0,Y
2024,2024-11-03 12:15,Intersection,Jasper Ave & 124 St NW,Traffic Signal,0,4,0,0,0,0,Y
2024,2024-11-03 19:11,Intersection,23 Ave & 91 St NW,No Control,0,4,0,2,0,0,N
2024,2024-11-05 20:17,Intersection,Jasper Ave & 109 St NW,Traffic Signal,0,2,0,0,0,0,Y
2024,2024-11-06 15:49,Midblock,Anthony Henday Dr NW near 23 Ave,No Control,0,3,0,0,0,0,Y
2024,2024-11-06 16:35,Intersection,137 Ave & 97 St NW,Yield Sign,0,2,0,2,0,0,N
2024,2024-11-07 14:18,Midblock,Calgary Trail NW between 51 Ave & 34 Ave,No Control,0,3,1,0,1,1,N
2024,2024-11-07 18:38,Intersection,Anthony Henday Dr & 66 St NW,Traffic Signal,0,2,0,1,1,0,N
2024,2024-11-08 15:30,Intersection,Whitemud Dr & 170 St NW,Stop Sign,0,2,0,0,0,0,Y
2024,2024-11-08 18:50,Intersection,34 Ave & 91 St NW,Stop Sign,0,3,0,2,0,0,N
2024,2024-11-09 15:59,Intersection,107 Ave & 156 St NW,Traffic Signal,0,3,0,0,0,0,Y
2024,2024-11-10 13:27,Intersection,Fort Rd & 118 Ave NW,Traffic Signal,0,3,0,0,3,0,N
2024,2024-11-12 01:37,Intersection,Whitemud Dr & 91 St NW,Yield Sign,0,2,0,0,0,0,Y
2024,2024-11-13 21:14,Intersection,Groat Rd & Valleyview Dr NW,No Control,0,4,0,0,0,0,Y
2024,2024-11-14 08:22,Midblock,Whitemud Dr NW between 91 St & 119 St,No Control,0,2,0,0,0,0,Y
2024,2024-11-14 15:37,Midblock,Groat Rd NW between River Valley Rd & 107 Ave,No Control,0,1,0,0,0,0,Y
2024,2024-11-14 16:35,Intersection,Whitemud Dr & 170 St NW,Stop Sign,1,2,0,1,2,2,N
2024,2024-11-14 20:01,Intersection,Whitemud Dr & 91 St NW,Traffic Signal,0,2,0,1,0,0,N
2024,2024-11-16 12:32,Intersection,23 Ave & 91 St NW,Traffic Signal,0,3,0,1,0,0,N
2024,2024-11-17 10:41,Intersection,Groat Rd & Valleyview Dr NW,Yield Sign,1,3,1,0,0,0,Y
2024,2024-11-17 18:55,Intersection,Manning Dr & 137 Ave NW,Yield Sign,0,2,1,0,0,0,Y
2024,2024-11-18 08:08,Intersection,Whitemud Dr & 170 St NW,Stop Sign,1,2,0,1,0,1,N
2024,2024-11-19 00:10,Intersection,Kingsway Ave & 109 St NW,Traffic Signal,1,2,0,0,2,0,N
2024,2024-11-19 09:23,Intersection,Anthony Henday Dr & 66 St NW,No Control,0,2,0,0,0,0,Y
2024,2024-11-19 16:54,Midblock,Groat Rd NW between River Valley Rd & 107 Ave,No Control,0,1,1,2,0,0,N
2024,2024-11-20 20:02,Intersection,Anthony Henday Dr & 66 St NW,No Control,1,3,0,4,0,0,N
2024,2024-11-22 17:40,Midblock,Whitemud Dr NW between 91 St & 119 St,No Control,0,2,1,0,0,0,Y
2024,2024-11-23 10:39,Intersection,Fort Rd & 118 Ave NW,Traffic Signal,1,3,0,2,0,0,N
2024,2024-11-24 15:00,Midblock,82 Ave NW between Gateway Blvd & 109 St,No Control,0,4,0,1,0,0,N
2024,2024-11-25 07:27,Intersection,137 Ave & 97 St NW,No Control,1,1,0,2,1,0,N
2024,2024-11-26 14:39,Intersection,Kingsway Ave & 109 St NW,Yield Sign,0,2,0,1,0,0,N
2024,2024-11-26 18:59,Midblock,Groat Rd NW between River Valley Rd & 107 Ave,School Zone,0,2,0,2,0,0,N
2024,2024-11-27 09:19,Intersection,Whyte Ave & 99 St NW,Yield Sign,0,4,0,1,0,0,N
2024,2024-11-27 13:27,Midblock,82 Ave NW between Gateway Blvd & 109 St,Pedestrian Crosswalk Signal,0,4,0,0,2,0,N
2024,2024-11-28 09:31,Midblock,Stony Plain Rd NW between 149 St & 163 St,Pedestrian Crosswalk Signal,0,2,0,0,1,0,N
2024,2024-11-28 14:42,Midblock,Whitemud Dr NW between 91 St & 119 St,School Zone,0,2,0,2,0,0,N
2024,2024-12-01 15:13,Midblock,Whitemud Dr NW between 91 St & 119 St,Pedestrian Crosswalk Signal,0,3,0,1,0,0,N
2024,2024-12-01 17:10,Intersection,Groat Rd & Valleyview Dr NW,Traffic Signal,0,2,0,0,0,0,Y
2024,2024-12-01 18:18,Intersection,Jasper Ave & 109 St NW,Traffic Signal,0,4,0,0,3,0,N
2024,2024-12-02 17:47,Midblock,118 Ave NW between 82 St & 97 St,No Control,0,2,1,2,0,0,N
2024,2024-12-04 04:06,Intersection,137 Ave & 97 St NW,Stop Sign,1,3,0,0,1,0,N
2024,2024-12-04 17:08,Midblock,Fort Rd NW between 118 Ave & 137 Ave,No Control,1,2,0,1,0,0,N
2024,2024-12-06 16:39,Intersection,Whyte Ave & 99 St NW,Traffic Signal,0,3,0,0,0,0,Y
2024,2024-12-07 12:18,Intersection,Terwillegar Dr & 23 Ave SW,Traffic Signal,1,5,1,1,0,0,N
2024,2024-12-07 19:33,Midblock,170 St NW between Whitemud Dr & Jasper Ave,No Control,3,3,0,0,1,1,N
2024,2024-12-08 21:31,Intersection,Groat Rd & Valleyview Dr NW,Stop Sign,0,3,0,0,0,0,Y
2024,2024-12-10 16:20,Intersection,Manning Dr & 137 Ave NW,Traffic Signal,0,3,0,0,0,0,Y
2024,2024-12-11 14:39,Intersection,Anthony Henday Dr & 66 St NW,Yield Sign,0,3,0,0,0,0,Y
2024,2024-12-12 15:50,Midblock,Groat Rd NW between River Valley Rd & 107 Ave,No Control,0,1,0,0,0,0,Y
2024,2024-12-13 20:15,Intersection,Whitemud Dr & 91 St NW,Traffic Signal,0,1,0,0,0,0,Y
2024,2024-12-14 02:14,Midblock,Anthony Henday Dr NW near 23 Ave,No Control,0,4,1,2,0,0,N
2024,2024-12-15 18:33,Intersection,23 Ave & 91 St NW,No Control,0,4,1,0,0,0,Y
2024,2024-12-15 19:41,Midblock,Groat Rd NW between River Valley Rd & 107 Ave,School Zone,2,2,0,1,0,0,N
2024,2024-12-16 09:12,Intersection,Terwillegar Dr & 23 Ave SW,No Control,0,4,0,0,0,0,Y
2024,2024-12-16 15:33,Intersection,Jasper Ave & 124 St NW,Traffic Signal,0,3,0,0,0,0,Y
2024,2024-12-16 19:18,Intersection,Whitemud Dr & 91 St NW,Traffic Signal,0,3,0,0,0,0,Y
2024,2024-12-17 09:11,Intersection,Yellowhead Trail & 97 St NW,Traffic Signal,0,2,0,0,0,0,Y
2024,2024-12-17 12:19,Intersection,118 Ave & 82 St NW,Yield Sign,2,2,0,0,0,0,Y
2024,2024-12-17 22:08,Intersection,Jasper Ave & 109 St NW,Traffic Signal,0,1,0,0,0,0,Y
2024,2024-12-20 09:11,Midblock,82 Ave NW between Gateway Blvd & 109 St,Pedestrian Crosswalk Signal,0,1,0,0,0,0,Y
2024,2024-12-20 15:47,Midblock,Fort Rd NW between 118 Ave & 137 Ave,Pedestrian Crosswalk Signal,0,4,0,0,0,0,Y
2024,2024-12-20 16:44,Midblock,170 St NW between Whitemud Dr & Jasper Ave,No Control,1,2,0,1,0,0,N
2024,2024-12-22 15:32,Intersection,137 Ave & 97 St NW,Yield Sign,0,3,0,0,0,0,Y
2024,2024-12-23 00:33,Midblock,Groat Rd NW between River Valley Rd & 107 Ave,Pedestrian Crosswalk Signal,1,2,0,2,0,0,N
2024,2024-12-23 17:42,Intersection,Jasper Ave & 124 St NW,Stop Sign,2,2,0,0,0,0,Y
2024,2024-12-23 23:59,Midblock,170 St NW between Whitemud Dr & Jasper Ave,School Zone,3,3,0,2,0,0,N
2024,2024-12-24 21:53,Intersection,137 Ave & 97 St NW,Traffic Signal,0,2,0,0,0,0,Y
2024,2024-12-25 07:30,Intersection,118 Ave & 82 St NW,Stop Sign,1,2,0,0,2,0,N
2024,2024-12-27 13:11,Intersection,Calgary Trail & 51 Ave NW,Stop Sign,0,2,0,1,0,0,N
2024,2024-12-27 14:44,Intersection,Anthony Henday Dr & 66 St NW,Yield Sign,0,4,1,0,1,0,N
2024,2024-12-28 07:15,Intersection,Gateway Blvd & 23 Ave NW,Traffic Signal,0,4,0,0,0,1,N
2024,2024-12-28 15:21,Midblock,118 Ave NW between 82 St & 97 St,School Zone,2,2,0,0,0,0,Y
2024,2024-12-28 16:39,Intersection,Jasper Ave & 109 St NW,Traffic Signal,0,2,0,0,0,0,Y
2024,2024-12-28 16:47,Intersection,Whyte Ave & 99 St NW,Stop Sign,1,3,0,2,1,0,N
2025,2025-01-01 01:18,Midblock,82 Ave NW between Gateway Blvd & 109 St,No Control,0,2,0,0,2,0,N
2025,2025-01-01 13:56,Midblock,Groat Rd NW between River Valley Rd & 107 Ave,No Control,0,1,0,3,0,0,N
2025,2025-01-02 13:00,Intersection,Fort Rd & 118 Ave NW,Yield Sign,0,3,0,0,0,0,Y
2025,2025-01-02 13:04,Intersection,Whitemud Dr & 91 St NW,Traffic Signal,0,4,0,2,0,0,N
2025,2025-01-02 17:46,Midblock,Whitemud Dr NW between 91 St & 119 St,No Control,0,3,0,2,0,0,N
2025,2025-01-03 11:03,Intersection,Jasper Ave & 124 St NW,Yield Sign,0,3,1,3,0,0,N
2025,2025-01-03 13:11,Intersection,Anthony Henday Dr & 66 St NW,Stop Sign,0,3,0,0,0,0,Y
2025,2025-01-05 07:32,Intersection,Manning Dr & 137 Ave NW,Stop Sign,0,2,1,1,0,0,N
2025,2025-01-05 09:01,Midblock,Whitemud Dr NW between 91 St & 119 St,No Control,0,2,0,0,0,0,Y
2025,2025-01-06 17:32,Intersection,Jasper Ave & 109 St NW,Traffic Signal,0,1,1,0,0,0,Y
2025,2025-01-07 16:09,Intersection,34 Ave & 91 St NW,Stop Sign,0,4,0,0,0,0,Y
2025,2025-01-07 20:52,Midblock,Whitemud Dr NW between 91 St & 119 St,School Zone,0,3,0,0,0,0,Y
2025,2025-01-07 21:36,Intersection,107 Ave & 156 St NW,Stop Sign,1,3,0,1,0,0,N
2025,2025-01-08 18:32,Intersection,Anthony Henday Dr & 66 St NW,Yield Sign,0,3,0,1,0,0,N
2025,2025-01-09 07:41,Midblock,Whitemud Dr NW between 91 St & 119 St,No Control,0,3,0,0,0,0,Y
2025,2025-01-09 13:00,Midblock,Whitemud Dr NW between 91 St & 119 St,No Control,0,2,1,0,0,0,Y
2025,2025-01-10 10:47,Midblock,Anthony Henday Dr NW near 23 Ave,No Control,1,2,0,0,0,0,Y
2025,2025-01-10 13:38,Intersection,Jasper Ave & 109 St NW,Stop Sign,0,2,0,0,0,0,Y
2025,2025-01-10 20:00,Intersection,Terwillegar Dr & 23 Ave SW,Traffic Signal,0,1,1,0,0,0,Y
2025,2025-01-10 21:12,Intersection,Stony Plain Rd & 149 St NW,Yield Sign,0,2,0,2,0,0,N
2025,2025-01-11 18:08,Midblock,Anthony Henday Dr NW near 23 Ave,No Control,0,4,0,0,0,0,Y
2025,2025-01-11 18:30,Midblock,82 Ave NW between Gateway Blvd & 109 St,No Control,0,2,0,1,1,0,N
2025,2025-01-12 08:42,Midblock,82 Ave NW between Gateway Blvd & 109 St,No Control,0,3,0,0,0,0,Y
2025,2025-01-12 09:46,Intersection,Anthony Henday Dr & 66 St NW,Stop Sign,0,3,0,0,1,0,N
2025,2025-01-12 11:25,Midblock,Stony Plain Rd NW between 149 St & 163 St,No Control,0,2,1,0,0,0,Y
2025,2025-01-12 16:20,Midblock,Stony Plain Rd NW between 149 St & 163 St,Pedestrian Crosswalk Signal,0,4,0,0,0,0,Y
2025,2025-01-13 11:28,Midblock,82 Ave NW between Gateway Blvd & 109 St,School Zone,0,4,1,0,0,0,Y
2025,2025-01-13 12:04,Midblock,118 Ave NW between 82 St & 97 St,No Control,0,2,0,0,0,0,Y
2025,2025-01-13 20:41,Midblock,Stony Plain Rd NW between 149 St & 163 St,No Control,2,2,0,0,0,0,Y
2025,2025-01-14 11:24,Intersection,Anthony Henday Dr & 66 St NW,Stop Sign,0,2,0,1,0,0,N
2025,2025-01-15 14:56,Intersection,Stony Plain Rd & 149 St NW,Stop Sign,0,2,0,0,0,0,Y
2025,2025-01-15 16:13,Intersection,Jasper Ave & 109 St NW,Stop Sign,0,2,0,1,0,0,N
2025,2025-01-15 17:24,Intersection,Gateway Blvd & 23 Ave NW,No Control,0,4,0,0,0,0,Y
2025,2025-01-15 18:33,Intersection,Stony Plain Rd & 149 St NW,Traffic Signal,0,4,0,1,2,0,N
2025,2025-01-16 14:26,Midblock,Whitemud Dr NW between 91 St & 119 St,Pedestrian Crosswalk Signal,0,3,0,0,0,0,Y
2025,2025-01-16 16:10,Midblock,Whitemud Dr NW between 91 St & 119 St,No Control,0,2,0,0,0,0,Y
2025,2025-01-17 04:51,Intersection,Calgary Trail & 51 Ave NW,No Control,1,1,0,2,0,0,N
2025,2025-01-18 16:02,Intersection,Whyte Ave & 99 St NW,No Control,0,2,0,0,1,0,N
2025,2025-01-19 16:32,Intersection,Jasper Ave & 109 St NW,Traffic Signal,0,1,0,2,0,0,N
2025,2025-01-21 19:13,Intersection,Kingsway Ave & 109 St NW,Stop Sign,0,2,0,1,0,0,N
2025,2025-01-22 07:23,Midblock,Yellowhead Trail NW between 97 St & 82 St,Pedestrian Crosswalk Signal,0,3,0,3,0,0,N
2025,2025-01-22 15:41,Intersection,Fort Rd & 118 Ave NW,Traffic Signal,0,2,0,1,0,0,N
2025,2025-01-22 16:21,Midblock,Anthony Henday Dr NW near 23 Ave,No Control,0,2,1,0,0,0,Y
2025,2025-01-23 15:40,Intersection,Whitemud Dr & 91 St NW,Traffic Signal,0,3,0,4,0,0,N
2025,2025-01-23 18:57,Midblock,170 St NW between Whitemud Dr & Jasper Ave,Pedestrian Crosswalk Signal,0,3,0,2,0,0,N
2025,2025-01-23 19:53,Intersection,137 Ave & 97 St NW,Yield Sign,0,2,1,0,0,0,Y
2025,2025-01-24 06:49,Midblock,118 Ave NW between 82 St & 97 St,No Control,0,2,0,1,0,0,N
2025,2025-01-24 08:18,Intersection,Fort Rd & 118 Ave NW,Stop Sign,0,2,1,0,0,0,Y
2025,2025-01-24 09:48,Intersection,118 Ave & 82 St NW,Traffic Signal,1,4,0,3,0,0,N
2025,2025-01-25 07:18,Intersection,Anthony Henday Dr & 66 St NW,Traffic Signal,0,5,0,0,0,0,Y
2025,2025-01-25 15:11,Intersection,Manning Dr & 137 Ave NW,Traffic Signal,0,4,0,2,0,0,N
2025,2025-01-25 23:07,Intersection,Fort Rd & 118 Ave NW,Traffic Signal,0,4,0,1,0,0,N
2025,2025-01-25 23:10,Intersection,Calgary Trail & 51 Ave NW,Yield Sign,0,3,0,1,0,0,N
2025,2025-01-26 12:02,Midblock,118 Ave NW between 82 St & 97 St,School Zone,0,3,0,0,0,0,Y
2025,2025-01-26 16:19,Midblock,82 Ave NW between Gateway Blvd & 109 St,Pedestrian Crosswalk Signal,0,3,0,0,0,0,Y
2025,2025-01-26 17:50,Midblock,Calgary Trail NW between 51 Ave & 34 Ave,No Control,0,3,0,1,0,0,N
2025,2025-02-01 17:40,Midblock,Yellowhead Trail NW between 97 St & 82 St,School Zone,1,4,0,0,1,0,N
2025,2025-02-02 06:45,Intersection,107 Ave & 156 St NW,No Control,0,1,0,0,0,0,Y
2025,2025-02-02 16:41,Midblock,170 St NW between Whitemud Dr & Jasper Ave,No Control,1,2,0,2,0,0,N
2025,2025-02-04 08:02,Midblock,Yellowhead Trail NW between 97 St & 82 St,Pedestrian Crosswalk Signal,0,3,0,2,0,0,N
2025,2025-02-04 14:50,Intersection,137 Ave & 97 St NW,No Control,0,2,0,1,2,0,N
2025,2025-02-04 15:25,Midblock,Anthony Henday Dr NW near 23 Ave,No Control,0,3,0,2,0,0,N
2025,2025-02-05 09:45,Intersection,137 Ave & 97 St NW,Stop Sign,1,2,0,0,0,0,Y
2025,2025-02-05 14:02,Intersection,Calgary Trail & 51 Ave NW,Traffic Signal,0,2,0,3,0,0,N
2025,2025-02-05 18:39,Intersection,Stony Plain Rd & 149 St NW,Stop Sign,0,2,0,0,0,0,Y
2025,2025-02-07 12:28,Intersection,Stony Plain Rd & 149 St NW,Stop Sign,0,3,1,0,0,0,Y
2025,2025-02-07 21:17,Intersection,Whitemud Dr & 170 St NW,Traffic Signal,0,4,0,0,0,0,Y
2025,2025-02-08 10:12,Midblock,Groat Rd NW between River Valley Rd & 107 Ave,Pedestrian Crosswalk Signal,0,2,0,0,3,0,N
2025,2025-02-08 12:49,Midblock,Whitemud Dr NW between 91 St & 119 St,No Control,0,2,0,0,0,0,Y
2025,2025-02-09 19:47,Intersection,Anthony Henday Dr & 66 St NW,Stop Sign,0,3,0,0,2,0,N
2025,2025-02-09 20:19,Midblock,Stony Plain Rd NW between 149 St & 163 St,No Control,1,2,0,2,0,0,N
2025,2025-02-10 15:26,Intersection,Stony Plain Rd & 149 St NW,No Control,0,3,0,0,0,0,Y
2025,2025-02-10 15:28,Intersection,Manning Dr & 137 Ave NW,Stop Sign,0,2,0,0,0,0,Y
2025,2025-02-10 18:10,Intersection,Gateway Blvd & 23 Ave NW,Stop Sign,1,3,0,1,0,0,N
2025,2025-02-12 00:59,Midblock,82 Ave NW between Gateway Blvd & 109 St,Pedestrian Crosswalk Signal,0,2,0,0,0,0,Y
2025,2025-02-12 15:28,Intersection,137 Ave & 97 St NW,Traffic Signal,0,2,2,0,0,0,Y
2025,2025-02-12 20:15,Intersection,107 Ave & 156 St NW,Stop Sign,0,3,0,0,0,0,Y
2025,2025-02-14 17:21,Midblock,170 St NW between Whitemud Dr & Jasper Ave,No Control,0,3,0,1,0,0,N
2025,2025-02-15 17:49,Intersection,Whitemud Dr & 91 St NW,Stop Sign,0,3,0,1,0,0,N
2025,2025-02-16 01:28,Intersection,Whitemud Dr & 170 St NW,Traffic Signal,0,1,0,0,0,0,Y
2025,2025-02-16 06:45,Intersection,Terwillegar Dr & 23 Ave SW,Yield Sign,0,4,0,0,0,0,Y
2025,2025-02-16 13:11,Intersection,Whitemud Dr & 91 St NW,Traffic Signal,0,4,1,1,0,0,N
2025,2025-02-17 12:17,Intersection,Fort Rd & 118 Ave NW,Traffic Signal,0,3,0,2,0,0,N
2025,2025-02-17 13:45,Intersection,Whitemud Dr & 91 St NW,Yield Sign,0,4,1,0,0,0,Y
2025,2025-02-17 20:13,Intersection,34 Ave & 91 St NW,Traffic Signal,0,3,0,0,0,0,Y
2025,2025-02-18 17:05,Intersection,Fort Rd & 118 Ave NW,Traffic Signal,1,3,0,3,0,0,N
2025,2025-02-19 16:55,Intersection,Whitemud Dr & 170 St NW,Stop Sign,0,2,0,0,0,0,Y
2025,2025-02-20 18:05,Intersection,137 Ave & 97 St NW,Traffic Signal,1,3,0,2,0,0,N
2025,2025-02-21 07:55,Midblock,Anthony Henday Dr NW near 23 Ave,No Control,1,2,1,4,0,0,N
2025,2025-02-21 09:26,Intersection,Fort Rd & 118 Ave NW,Stop Sign,0,3,0,2,1,1,N
2025,2025-02-22 08:36,Midblock,118 Ave NW between 82 St & 97 St,No Control,0,1,0,1,0,0,N
2025,2025-02-22 15:00,Intersection,Calgary Trail & 51 Ave NW,Traffic Signal,0,2,0,0,0,0,Y
2025,2025-02-22 19:32,Midblock,Groat Rd NW between River Valley Rd & 107 Ave,No Control,1,2,0,4,1,0,N
2025,2025-02-23 07:36,Midblock,Yellowhead Trail NW between 97 St & 82 St,No Control,0,2,0,0,1,0,N
2025,2025-02-24 17:19,Intersection,Calgary Trail & 51 Ave NW,Traffic Signal,0,3,0,0,2,1,N
2025,2025-02-24 17:42,Intersection,Terwillegar Dr & 23 Ave SW,No Control,0,3,1,0,0,0,Y
2025,2025-02-25 17:39,Intersection,Jasper Ave & 124 St NW,Traffic Signal,0,2,0,3,0,0,N
2025,2025-02-25 23:36,Midblock,118 Ave NW between 82 St & 97 St,Pedestrian Crosswalk Signal,0,5,0,0,0,0,Y
2025,2025-02-26 17:20,Intersection,Jasper Ave & 109 St NW,Traffic Signal,0,2,0,2,0,0,N
2025,2025-02-26 23:01,Midblock,Calgary Trail NW between 51 Ave & 34 Ave,No Control,2,1,0,1,0,0,N
